id,last_scraped,neighbourhood_group_cleansed,property_type,price
6162690,2018-11-20,Southern Gulf Islands,Boat,$134.00 
6170708,2018-11-20,Salt Spring Island,Farm stay,$145.00 
6181797,2018-11-20,Victoria,Apartment,$79.00 
6214996,2018-11-20,Victoria,Apartment,$99.00 
6226501,2018-11-20,Victoria,House,$80.00 
6234642,2018-11-20,Salt Spring Island,House,$155.00 
6236239,2018-11-20,Saanich,Cabin,$134.00 
6247987,2018-11-20,Victoria,Apartment,$99.00 
6254438,2018-11-20,Victoria,Apartment,$79.00 
6258690,2018-11-20,Central Saanich,House,$61.00 
6261810,2018-11-20,Victoria,Condominium,$105.00 
6272643,2018-11-20,North Saanich,Guest suite,$111.00 
6275602,2018-11-20,Victoria,Resort,$395.00 
6275942,2018-11-20,Saanich,Apartment,$80.00 
6276317,2018-11-20,Victoria,Apartment,$134.00 
6277163,2018-11-20,Esquimalt,Guest suite,$70.00 
6289414,2018-11-20,Victoria,Bed and breakfast,$79.00 
6305884,2018-11-20,Sooke,Townhouse,$111.00 
6311733,2018-11-20,Saanich,Guest suite,$62.00 
6315755,2018-11-20,Saanich,House,$40.00 
6318174,2018-11-20,Victoria,Apartment,$99.00 
6324723,2018-11-20,Victoria,Apartment,$184.00 
6325322,2018-11-20,Southern Gulf Islands,Cabin,$150.00 
6326083,2018-11-20,Salt Spring Island,Bed and breakfast,$159.00 
6328867,2018-11-20,Langford,Guest suite,$75.00 
6337715,2018-11-20,Victoria,Guest suite,$315.00 
6343216,2018-11-20,Juan de Fuca,Guest suite,$129.00 
6348600,2018-11-20,Victoria,Condominium,$140.00 
6349431,2018-11-20,Victoria,Apartment,$111.00 
6358595,2018-11-20,Salt Spring Island,Cabin,$150.00 
6364815,2018-11-20,Saanich,Guesthouse,$130.00 
6378501,2018-11-20,Langford,Guest suite,$70.00 
6378503,2018-11-20,Victoria,Condominium,$97.00 
6405667,2018-11-20,Southern Gulf Islands,Island,$250.00 
6406630,2018-11-20,Victoria,House,$61.00 
6412737,2018-11-20,Victoria,Condominium,$149.00 
6413771,2018-11-20,Langford,House,$53.00 
6415515,2018-11-20,Saanich,House,$70.00 
6436140,2018-11-20,Juan de Fuca,House,$175.00 
6439077,2018-11-20,Esquimalt,Guest suite,$70.00 
6451494,2018-11-20,Saanich,House,$30.00 
6453490,2018-11-20,Salt Spring Island,Guest suite,$111.00 
6464610,2018-11-20,Oak Bay,Cabin,$125.00 
6479214,2018-11-20,Juan de Fuca,Bed and breakfast,$120.00 
6514019,2018-11-20,Salt Spring Island,House,$76.00 
6516186,2018-11-20,Victoria,Condominium,$150.00 
6521684,2018-11-20,Victoria,Townhouse,$95.00 
6521809,2018-11-20,Southern Gulf Islands,House,$279.00 
6538058,2018-11-20,Salt Spring Island,House,$80.00 
6538233,2018-11-20,Victoria,House,$61.00 
6540466,2018-11-20,Victoria,Apartment,$101.00 
6541679,2018-11-20,Oak Bay,Bed and breakfast,$55.00 
6545757,2018-11-20,Salt Spring Island,House,$145.00 
6570406,2018-11-20,Victoria,Apartment,$47.00 
6571034,2018-11-20,Salt Spring Island,Farm stay,$88.00 
6574013,2018-11-20,Saanich,House,$99.00 
6578076,2018-11-20,Victoria,Nature lodge,$75.00 
6588420,2018-11-20,Victoria,Apartment,$111.00 
6590865,2018-11-20,Victoria,House,$149.00 
6591512,2018-11-20,Victoria,House,$130.00 
6601750,2018-11-20,Saanich,House,$300.00 
6622281,2018-11-20,Victoria,House,$145.00 
6627700,2018-11-20,Saanich,Bungalow,$225.00 
6672870,2018-11-20,Sidney,Townhouse,$299.00 
6674562,2018-11-20,Juan de Fuca,Farm stay,$130.00 
6674721,2018-11-20,Juan de Fuca,Farm stay,$150.00 
6714811,2018-11-20,Victoria,House,$75.00 
6725719,2018-11-20,Victoria,House,$90.00 
6739634,2018-11-20,Victoria,Apartment,$86.00 
6748747,2018-11-20,Langford,House,$140.00 
6761229,2018-11-20,Salt Spring Island,Farm stay,$88.00 
6764672,2018-11-20,Saanich,Cottage,$149.00 
6795874,2018-11-20,View Royal,House,$360.00 
6812423,2018-11-20,Victoria,Condominium,$100.00 
6830884,2018-11-20,Victoria,House,$140.00 
6833902,2018-11-20,Juan de Fuca,Loft,$134.00 
6834002,2018-11-20,Saanich,Guest suite,$90.00 
6838187,2018-11-20,Salt Spring Island,House,$125.00 
6868837,2018-11-20,Victoria,Apartment,$362.00 
6888409,2018-11-20,Saanich,House,$150.00 
6921755,2018-11-20,Southern Gulf Islands,Cabin,$100.00 
6927423,2018-11-20,Victoria,Guesthouse,$75.00 
6952110,2018-11-20,Saanich,House,$279.00 
6956821,2018-11-20,Southern Gulf Islands,Cottage,$125.00 
6970208,2018-11-20,Victoria,Guest suite,$90.00 
6970250,2018-11-20,Salt Spring Island,Bed and breakfast,$125.00 
6976073,2018-11-20,Salt Spring Island,Guest suite,$184.00 
7012350,2018-11-20,Victoria,Condominium,$100.00 
7025594,2018-11-20,Oak Bay,Apartment,$70.00 
7027137,2018-11-20,Victoria,Guest suite,$104.00 
7033496,2018-11-20,Salt Spring Island,Cabin,$95.00 
7047641,2018-11-20,Victoria,Apartment,$50.00 
7054673,2018-11-20,Salt Spring Island,Apartment,$99.00 
7109361,2018-11-20,Saanich,House,$55.00 
7128615,2018-11-20,Victoria,Apartment,$70.00 
7129736,2018-11-20,Victoria,Condominium,$159.00 
7136254,2018-11-20,Saanich,Guest suite,$200.00 
7149901,2018-11-20,Victoria,House,$122.00 
7151064,2018-11-20,Salt Spring Island,Guest suite,$134.00 
7157583,2018-11-20,Saanich,House,$80.00 
7162578,2018-11-20,Saanich,Other,$86.00 
7201426,2018-11-20,Langford,House,$30.00 
7206304,2018-11-20,Oak Bay,House,$237.00 
7239227,2018-11-20,Juan de Fuca,Bed and breakfast,$134.00 
7242521,2018-11-20,Juan de Fuca,Bed and breakfast,$125.00 
7247176,2018-11-20,Victoria,House,$125.00 
7264677,2018-11-20,Victoria,Condominium,$149.00 
7266834,2018-11-20,Victoria,House,$75.00 
7279622,2018-11-20,Victoria,Condominium,$111.00 
7279778,2018-11-20,Victoria,Condominium,$111.00 
7281145,2018-11-20,Langford,Bungalow,$95.00 
7310359,2018-11-20,Victoria,Apartment,$95.00 
7310824,2018-11-20,Victoria,Apartment,$105.00 
7325247,2018-11-20,Sidney,Condominium,$159.00 
7330086,2018-11-20,Southern Gulf Islands,House,$82.00 
7331260,2018-11-20,Saanich,Guest suite,$150.00 
7341852,2018-11-20,Victoria,Loft,$95.00 
7346289,2018-11-20,Juan de Fuca,Bed and breakfast,$125.00 
7357600,2018-11-20,Salt Spring Island,Bed and breakfast,$140.00 
7369030,2018-11-20,Saanich,Cottage,$78.00 
7369502,2018-11-20,Victoria,House,$45.00 
7397485,2018-11-20,Victoria,Apartment,$86.00 
7400541,2018-11-20,Saanich,Apartment,$120.00 
7415003,2018-11-20,Saanich,House,$79.00 
7415092,2018-11-20,Saanich,House,$79.00 
7415297,2018-11-20,Saanich,House,$79.00 
7418737,2018-11-20,Juan de Fuca,Bed and breakfast,$119.00 
7420932,2018-11-20,Salt Spring Island,Bed and breakfast,$170.00 
7455539,2018-11-20,Central Saanich,House,$100.00 
7477176,2018-11-20,Victoria,Apartment,$82.00 
7482407,2018-11-20,Salt Spring Island,Tiny house,$53.00 
7483506,2018-11-20,Oak Bay,Bungalow,$50.00 
7503206,2018-11-20,Southern Gulf Islands,Bed and breakfast,$50.00 
7513575,2018-11-20,Southern Gulf Islands,Nature lodge,$145.00 
7513777,2018-11-20,Southern Gulf Islands,Nature lodge,$125.00 
7513783,2018-11-20,Southern Gulf Islands,Nature lodge,$159.00 
7514261,2018-11-20,Southern Gulf Islands,Other,$115.00 
7514267,2018-11-20,Southern Gulf Islands,Nature lodge,$130.00 
7514273,2018-11-20,Southern Gulf Islands,Nature lodge,$130.00 
7514288,2018-11-20,Southern Gulf Islands,Nature lodge,$115.00 
7514357,2018-11-20,Southern Gulf Islands,Nature lodge,$159.00 
7515653,2018-11-20,Southern Gulf Islands,Camper/RV,$165.00 
7535127,2018-11-20,Saanich,Guest suite,$88.00 
7545953,2018-11-20,Victoria,Apartment,$70.00 
7546156,2018-11-20,Saanich,Guesthouse,$61.00 
7548526,2018-11-20,Saanich,House,$61.00 
7549614,2018-11-20,Saanich,House,$42.00 
7561486,2018-11-20,Southern Gulf Islands,Cabin,$70.00 
7563269,2018-11-20,Oak Bay,House,$450.00 
7580228,2018-11-20,Salt Spring Island,Guest suite,$250.00 
7582123,2018-11-20,Victoria,Condominium,$195.00 
7597959,2018-11-20,Saanich,House,$200.00 
7602567,2018-11-20,Victoria,House,$90.00 
7603326,2018-11-20,Saanich,House,$61.00 
7604314,2018-11-20,Victoria,House,$130.00 
7615885,2018-11-20,Saanich,House,$294.00 
7619768,2018-11-20,Victoria,Townhouse,$99.00 
7636839,2018-11-20,Saanich,House,$75.00 
7637037,2018-11-20,Oak Bay,Guest suite,$96.00 
7663979,2018-11-20,Salt Spring Island,Cottage,$180.00 
7679843,2018-11-20,Salt Spring Island,Chalet,$233.00 
7680771,2018-11-20,Victoria,Apartment,$96.00 
7680829,2018-11-20,Saanich,House,$390.00 
7681257,2018-11-20,Saanich,Guest suite,$70.00 
7699553,2018-11-20,Saanich,House,$86.00 
7715007,2018-11-20,Victoria,Condominium,$361.00 
7718799,2018-11-20,Victoria,Apartment,$67.00 
7724678,2018-11-20,Saanich,House,$105.00 
7728149,2018-11-20,Victoria,Condominium,$411.00 
7729286,2018-11-20,Central Saanich,Guesthouse,$100.00 
7729650,2018-11-20,Victoria,Condominium,$361.00 
7730121,2018-11-20,Victoria,Condominium,$122.00 
7730292,2018-11-20,Victoria,Condominium,$316.00 
7731031,2018-11-20,Victoria,Condominium,$377.00 
7731691,2018-11-20,Victoria,Condominium,$429.00 
7732228,2018-11-20,Victoria,Condominium,$215.00 
7735397,2018-11-20,Juan de Fuca,House,$250.00 
7761048,2018-11-20,Victoria,Condominium,$188.00 
7764295,2018-11-20,Oak Bay,Guest suite,$115.00 
7774769,2018-11-20,Juan de Fuca,Guesthouse,$125.00 
7789556,2018-11-20,Salt Spring Island,Cabin,$97.00 
7807887,2018-11-20,Highlands,House,$250.00 
7856066,2018-11-20,Victoria,Apartment,$159.00 
7869219,2018-11-20,Victoria,Townhouse,$61.00 
7871494,2018-11-20,Victoria,Condominium,$429.00 
7872008,2018-11-20,Victoria,House,$180.00 
7872788,2018-11-20,Victoria,House,$233.00 
7873574,2018-11-20,Salt Spring Island,Cabin,$97.00 
7874685,2018-11-20,Saanich,House,$41.00 
7875911,2018-11-20,Oak Bay,Bungalow,$28.00 
7922185,2018-11-20,Victoria,Apartment,$75.00 
7932645,2018-11-20,Victoria,House,$233.00 
7937616,2018-11-20,Salt Spring Island,Guesthouse,$129.00 
7939324,2018-11-20,Esquimalt,House,$97.00 
7954318,2018-11-20,Southern Gulf Islands,House,$174.00 
7954770,2018-11-20,Esquimalt,House,$121.00 
7996286,2018-11-20,Langford,Guest suite,$61.00 
7998811,2018-11-20,Victoria,Condominium,$350.00 
8002033,2018-11-20,Victoria,House,$150.00 
8010819,2018-11-20,Salt Spring Island,Guesthouse,$175.00 
8017486,2018-11-20,Salt Spring Island,Treehouse,$154.00 
8017539,2018-11-20,Langford,House,$57.00 
8029783,2018-11-20,Highlands,House,$349.00 
8055361,2018-11-20,Juan de Fuca,Cottage,$256.00 
8087767,2018-11-20,Saanich,House,$109.00 
8102076,2018-11-20,Salt Spring Island,Cabin,$100.00 
8118940,2018-11-20,Saanich,House,$67.00 
8131404,2018-11-20,Oak Bay,Apartment,$134.00 
8134249,2018-11-20,Saanich,Guest suite,$129.00 
8134589,2018-11-20,Victoria,House,$159.00 
8153335,2018-11-20,Esquimalt,House,$195.00 
8170799,2018-11-20,Saanich,House,$47.00 
8172067,2018-11-20,Saanich,House,$130.00 
8173618,2018-11-20,Juan de Fuca,Cabin,$350.00 
8189438,2018-11-20,Victoria,Apartment,$95.00 
8193796,2018-11-20,Victoria,Apartment,$67.00 
8228689,2018-11-20,Sidney,House,$100.00 
8242204,2018-11-20,Victoria,Serviced apartment,$173.00 
8251810,2018-11-20,Saanich,House,$45.00 
8256169,2018-11-20,Juan de Fuca,Other,"$5,208.00 "
8257316,2018-11-20,Victoria,Apartment,$90.00 
8274272,2018-11-20,North Saanich,Guest suite,$100.00 
8286347,2018-11-20,Colwood,Bed and breakfast,$134.00 
8292275,2018-11-20,Saanich,House,$249.00 
8304605,2018-11-20,Victoria,Condominium,$225.00 
8306634,2018-11-20,Victoria,Apartment,$45.00 
8319809,2018-11-20,Saanich,House,$350.00 
8326270,2018-11-20,Victoria,House,$90.00 
8339421,2018-11-20,North Saanich,House,$249.00 
8366664,2018-11-20,Saanich,Guest suite,$95.00 
8405357,2018-11-20,Colwood,Bed and breakfast,$107.00 
8412029,2018-11-20,Saanich,Apartment,$70.00 
8461431,2018-11-20,Victoria,Guest suite,$97.00 
8461539,2018-11-20,Saanich,Apartment,$109.00 
8473445,2018-11-20,Salt Spring Island,Cabin,$188.00 
8480199,2018-11-20,Victoria,House,$90.00 
8482102,2018-11-20,Salt Spring Island,Cabin,$209.00 
8503638,2018-11-20,Victoria,House,$130.00 
8503652,2018-11-20,Victoria,House,$200.00 
8566598,2018-11-20,Saanich,Guest suite,$79.00 
8592520,2018-11-20,Esquimalt,Bed and breakfast,$54.00 
8648115,2018-11-20,Saanich,Guesthouse,$150.00 
8650728,2018-11-20,Colwood,House,$200.00 
8701105,2018-11-20,Victoria,Loft,$95.00 
8735324,2018-11-20,Saanich,House,$400.00 
8736093,2018-11-20,Saanich,House,$375.00 
8776223,2018-11-20,North Saanich,House,$249.00 
8778300,2018-11-20,Saanich,Guest suite,$95.00 
8780487,2018-11-20,Victoria,Condominium,$75.00 
8784927,2018-11-20,Victoria,Apartment,$90.00 
8845989,2018-11-20,North Saanich,Bed and breakfast,$120.00 
8846038,2018-11-20,North Saanich,Farm stay,$80.00 
8846808,2018-11-20,Victoria,Townhouse,$250.00 
8846850,2018-11-20,Oak Bay,House,$400.00 
8889650,2018-11-20,Langford,House,$61.00 
8909204,2018-11-20,Saanich,Guest suite,$75.00 
8933409,2018-11-20,Victoria,Apartment,$61.00 
8934727,2018-11-20,Salt Spring Island,Guesthouse,$65.00 
8952503,2018-11-20,Sidney,Bungalow,$150.00 
8988653,2018-11-20,Victoria,Condominium,$84.00 
8995737,2018-11-20,Victoria,Townhouse,$84.00 
9065342,2018-11-20,Victoria,House,$130.00 
9073855,2018-11-20,Central Saanich,Loft,$95.00 
9079060,2018-11-20,Victoria,Guest suite,$90.00 
9133761,2018-11-20,Victoria,Condominium,$198.00 
9151958,2018-11-20,Victoria,Condominium,$242.00 
9156598,2018-11-20,Saanich,House,$134.00 
9189062,2018-11-20,Langford,Apartment,$87.00 
9202329,2018-11-20,Salt Spring Island,Guest suite,$188.00 
9220171,2018-11-20,Victoria,Guest suite,$109.00 
9236705,2018-11-20,Saanich,House,$70.00 
9239746,2018-11-20,Salt Spring Island,Condominium,$234.00 
9240856,2018-11-20,Victoria,Condominium,$165.00 
9292701,2018-11-20,Victoria,Loft,$125.00 
9298182,2018-11-20,Victoria,House,$95.00 
9314070,2018-11-20,Victoria,Apartment,$61.00 
9352840,2018-11-20,Victoria,House,$240.00 
9354003,2018-11-20,Victoria,Apartment,$150.00 
9367883,2018-11-20,Saanich,House,$144.00 
9430717,2018-11-20,Colwood,Guest suite,$169.00 
9453756,2018-11-20,Saanich,House,$175.00 
9464395,2018-11-20,Saanich,Guest suite,$79.00 
9495747,2018-11-20,Esquimalt,House,$90.00 
9496257,2018-11-20,Esquimalt,House,$55.00 
9596103,2018-11-20,Saanich,House,$145.00 
9617004,2018-11-20,Saanich,House,$65.00 
9664250,2018-11-20,Victoria,Apartment,$125.00 
9707699,2018-11-20,Victoria,Apartment,$133.00 
9716372,2018-11-20,Victoria,Loft,$149.00 
9716578,2018-11-20,Saanich,House,$155.00 
9718427,2018-11-20,Central Saanich,Apartment,$65.00 
9735515,2018-11-20,Salt Spring Island,Cabin,$120.00 
9736686,2018-11-20,Victoria,Loft,$325.00 
9741221,2018-11-20,Victoria,Condominium,$100.00 
9748160,2018-11-20,Victoria,Apartment,$61.00 
9752791,2018-11-20,Victoria,House,$75.00 
9772981,2018-11-20,Central Saanich,House,$100.00 
9775461,2018-11-20,Sidney,House,$190.00 
9778870,2018-11-20,Saanich,Loft,$55.00 
9789959,2018-11-20,Victoria,Apartment,$65.00 
9798529,2018-11-20,Southern Gulf Islands,Cabin,$95.00 
9807596,2018-11-20,Salt Spring Island,Cabin,$90.00 
9823674,2018-11-20,Victoria,Apartment,$70.00 
9825160,2018-11-20,Salt Spring Island,Bed and breakfast,$100.00 
9826024,2018-11-20,Victoria,Loft,$130.00 
9827995,2018-11-20,Victoria,Apartment,$50.00 
9845428,2018-11-20,Saanich,Townhouse,$112.00 
9846617,2018-11-20,Oak Bay,House,$65.00 
9866209,2018-11-20,Juan de Fuca,House,$270.00 
9879224,2018-11-20,Victoria,Apartment,$100.00 
9900260,2018-11-20,Sooke,House,$179.00 
9925595,2018-11-20,Saanich,Guest suite,$87.00 
9926041,2018-11-20,View Royal,Guest suite,$78.00 
9928078,2018-11-20,Saanich,House,$50.00 
9928237,2018-11-20,Victoria,Loft,$130.00 
9929020,2018-11-20,Victoria,Condominium,$76.00 
9941953,2018-11-20,Victoria,Apartment,$140.00 
9952061,2018-11-20,Sooke,Cabin,$165.00 
9970871,2018-11-20,Victoria,House,$111.00 
9976261,2018-11-20,Victoria,Condominium,$58.00 
9989965,2018-11-20,Victoria,Apartment,$68.00 
10010988,2018-11-20,Oak Bay,House,$68.00 
10052062,2018-11-20,Victoria,House,$150.00 
10117238,2018-11-20,Victoria,Condominium,$198.00 
10152630,2018-11-20,Victoria,House,$225.00 
10205772,2018-11-20,Juan de Fuca,House,$450.00 
10222754,2018-11-20,Saanich,Guest suite,$67.00 
10223833,2018-11-20,Victoria,Tiny house,$120.00 
10231792,2018-11-20,Victoria,Condominium,$137.00 
10233369,2018-11-20,Esquimalt,House,$66.00 
10266999,2018-11-20,Saanich,Condominium,$184.00 
10294984,2018-11-20,Southern Gulf Islands,House,$425.00 
10313809,2018-11-20,Metchosin,House,$250.00 
10313948,2018-11-20,Central Saanich,Apartment,$75.00 
10365926,2018-11-20,Saanich,House,$238.00 
10369755,2018-11-20,Southern Gulf Islands,Cottage,$140.00 
10371499,2018-11-20,Victoria,House,$51.00 
10383275,2018-11-20,Salt Spring Island,Cabin,$100.00 
10386814,2018-11-20,Saanich,Guest suite,$140.00 
10393310,2018-11-20,Juan de Fuca,Cottage,$175.00 
10408774,2018-11-20,Salt Spring Island,House,$475.00 
10413983,2018-11-20,Victoria,House,$86.00 
10472911,2018-11-20,Victoria,Apartment,$190.00 
10475424,2018-11-20,Salt Spring Island,Guest suite,$92.00 
10476124,2018-11-20,Victoria,House,$200.00 
10477992,2018-11-20,Saanich,Guest suite,$80.00 
10496442,2018-11-20,Oak Bay,House,$49.00 
10553663,2018-11-20,Central Saanich,House,$61.00 
10568567,2018-11-20,Saanich,House,$75.00 
10591267,2018-11-20,Victoria,Townhouse,$150.00 
10593060,2018-11-20,Saanich,Guest suite,$86.00 
10594788,2018-11-20,Southern Gulf Islands,Cabin,$170.00 
10611582,2018-11-20,Victoria,Loft,$80.00 
10631478,2018-11-20,Saanich,House,$47.00 
10632205,2018-11-20,Victoria,Guest suite,$130.00 
10650128,2018-11-20,Colwood,House,$95.00 
10660530,2018-11-20,Saanich,Apartment,$150.00 
10673202,2018-11-20,Saanich,Camper/RV,$83.00 
10684980,2018-11-20,North Saanich,Guest suite,$90.00 
10686473,2018-11-20,Saanich,Guest suite,$75.00 
10687739,2018-11-20,Victoria,House,$111.00 
10729887,2018-11-20,Salt Spring Island,Guesthouse,$129.00 
10731939,2018-11-20,Langford,Apartment,$95.00 
10749450,2018-11-20,Victoria,Cabin,$90.00 
10753251,2018-11-20,View Royal,House,$90.00 
10756434,2018-11-20,Victoria,Guest suite,$99.00 
10805397,2018-11-20,Southern Gulf Islands,Bungalow,$130.00 
10832515,2018-11-20,Sooke,Guest suite,$109.00 
10834204,2018-11-20,Juan de Fuca,House,$499.00 
10840282,2018-11-20,Sidney,Condominium,$119.00 
10859252,2018-11-20,Colwood,Bed and breakfast,$90.00 
10860568,2018-11-20,Victoria,Loft,$95.00 
10860604,2018-11-20,Victoria,Apartment,$61.00 
10879307,2018-11-20,Saanich,House,$140.00 
10879748,2018-11-20,Langford,Guest suite,$65.00 
10888708,2018-11-20,Oak Bay,Guest suite,$119.00 
10924625,2018-11-20,Juan de Fuca,Boutique hotel,$229.00 
10928373,2018-11-20,Victoria,House,$175.00 
10967055,2018-11-20,Central Saanich,House,$80.00 
10972433,2018-11-20,Victoria,Apartment,$86.00 
11008034,2018-11-20,Saanich,Guest suite,$219.00 
11042151,2018-11-20,Victoria,Apartment,$101.00 
11066626,2018-11-20,Victoria,Bed and breakfast,$115.00 
11081805,2018-11-20,Victoria,Guest suite,$105.00 
11081943,2018-11-20,Victoria,Guest suite,$125.00 
11084827,2018-11-20,Victoria,Condominium,$209.00 
11084967,2018-11-20,Victoria,Condominium,$209.00 
11085155,2018-11-20,Victoria,Condominium,$341.00 
11088743,2018-11-20,Victoria,Townhouse,$134.00 
11100192,2018-11-20,Victoria,Apartment,$105.00 
11116756,2018-11-20,Victoria,House,$275.00 
11121889,2018-11-20,Victoria,House,$140.00 
11160560,2018-11-20,Salt Spring Island,Cabin,$200.00 
11177913,2018-11-20,Central Saanich,House,$100.00 
11192626,2018-11-20,Saanich,House,$90.00 
11196686,2018-11-20,Saanich,House,$120.00 
11225813,2018-11-20,Victoria,Condominium,$90.00 
11243817,2018-11-20,Saanich,House,$90.00 
11254297,2018-11-20,Sidney,House,$68.00 
11294052,2018-11-20,Victoria,House,$115.00 
11298115,2018-11-20,Saanich,Apartment,$100.00 
11298740,2018-11-20,Saanich,Loft,$72.00 
11300528,2018-11-20,Langford,House,$59.00 
11302460,2018-11-20,Victoria,Condominium,$198.00 
11341815,2018-11-20,Salt Spring Island,Guest suite,$149.00 
11361297,2018-11-20,Juan de Fuca,House,$295.00 
11362235,2018-11-20,Victoria,Apartment,$100.00 
11393275,2018-11-20,Langford,House,$49.00 
11418727,2018-11-20,Victoria,House,$111.00 
11458215,2018-11-20,Southern Gulf Islands,House,$450.00 
11532196,2018-11-20,Saanich,Guest suite,$40.00 
11555719,2018-11-20,Oak Bay,Guest suite,$75.00 
11572245,2018-11-20,Southern Gulf Islands,Guest suite,$86.00 
11572902,2018-11-20,Victoria,Apartment,$125.00 
11586708,2018-11-20,Salt Spring Island,Bed and breakfast,$159.00 
11591689,2018-11-20,Victoria,Guest suite,$105.00 
11606038,2018-11-20,Victoria,Condominium,$88.00 
11608577,2018-11-20,Langford,House,$279.00 
11608828,2018-11-20,Victoria,Apartment,$149.00 
11611492,2018-11-20,Saanich,House,$70.00 
11625048,2018-11-20,Victoria,Loft,$76.00 
11635410,2018-11-20,Juan de Fuca,Cabin,$180.00 
11640237,2018-11-20,Esquimalt,Guest suite,$61.00 
11649703,2018-11-20,Southern Gulf Islands,Cabin,$115.00 
11658120,2018-11-20,Juan de Fuca,Guest suite,$150.00 
11660169,2018-11-20,Salt Spring Island,Farm stay,$119.00 
11675587,2018-11-20,Saanich,House,$220.00 
11679350,2018-11-20,Victoria,Condominium,$196.00 
11699466,2018-11-20,Saanich,Condominium,$150.00 
11737167,2018-11-20,Langford,House,$67.00 
11770824,2018-11-20,Juan de Fuca,House,$300.00 
11772677,2018-11-20,Salt Spring Island,House,$250.00 
11778171,2018-11-20,Victoria,Apartment,$99.00 
11824649,2018-11-20,Victoria,Condominium,$175.00 
11827676,2018-11-20,Southern Gulf Islands,Cottage,$250.00 
11828623,2018-11-20,Saanich,Guest suite,$125.00 
11842994,2018-11-20,Victoria,House,$65.00 
11848792,2018-11-20,Langford,Townhouse,$40.00 
11883525,2018-11-20,Langford,Condominium,$103.00 
11909920,2018-11-20,Esquimalt,House,$180.00 
11912028,2018-11-20,Langford,Townhouse,$43.00 
11912135,2018-11-20,Langford,Townhouse,$29.00 
11923199,2018-11-20,Victoria,Apartment,$86.00 
11928520,2018-11-20,Victoria,House,$225.00 
11932301,2018-11-20,Saanich,House,$50.00 
11944412,2018-11-20,Langford,House,$551.00 
11973299,2018-11-20,Highlands,House,$150.00 
11985579,2018-11-20,Victoria,Apartment,$86.00 
11991702,2018-11-20,Saanich,Guest suite,$40.00 
12009978,2018-11-20,Sooke,Bungalow,$45.00 
12010091,2018-11-20,Victoria,Apartment,$91.00 
12021988,2018-11-20,Victoria,Guest suite,$140.00 
12034891,2018-11-20,Victoria,Apartment,$99.00 
12037949,2018-11-20,Salt Spring Island,Bed and breakfast,$99.00 
12038812,2018-11-20,Saanich,House,$115.00 
12041061,2018-11-20,Juan de Fuca,Cabin,$345.00 
12042081,2018-11-20,Victoria,House,$97.00 
12067676,2018-11-20,Langford,Guest suite,$125.00 
12086192,2018-11-20,Victoria,Apartment,$80.00 
12092909,2018-11-20,Salt Spring Island,House,$199.00 
12093310,2018-11-20,Saanich,House,$149.00 
12114776,2018-11-20,Colwood,House,$125.00 
12136262,2018-11-20,Victoria,Guest suite,$101.00 
12147967,2018-11-20,Central Saanich,House,$195.00 
12154279,2018-11-20,Sooke,Guesthouse,$120.00 
12156952,2018-11-20,Southern Gulf Islands,House,$150.00 
12168050,2018-11-20,Victoria,House,$40.00 
12168218,2018-11-20,Victoria,Condominium,$190.00 
12170016,2018-11-20,Victoria,Guest suite,$169.00 
12171456,2018-11-20,Victoria,Apartment,$50.00 
12187198,2018-11-20,Langford,House,$250.00 
12209573,2018-11-20,Victoria,Condominium,$75.00 
12211233,2018-11-20,North Saanich,House,$88.00 
12213157,2018-11-20,Salt Spring Island,Apartment,$88.00 
12219298,2018-11-20,Salt Spring Island,Guest suite,$115.00 
12225518,2018-11-20,Victoria,Guesthouse,$115.00 
12230481,2018-11-20,Victoria,Apartment,$180.00 
12244820,2018-11-20,North Saanich,Guest suite,$84.00 
12250890,2018-11-20,Victoria,Guest suite,$78.00 
12250931,2018-11-20,Victoria,House,$84.00 
12252166,2018-11-20,Victoria,House,$125.00 
12275544,2018-11-20,Victoria,House,$195.00 
12275582,2018-11-20,Salt Spring Island,Farm stay,$50.00 
12294890,2018-11-20,Saanich,House,$36.00 
12324255,2018-11-20,Oak Bay,House,$65.00 
12367876,2018-11-20,Victoria,Guest suite,$43.00 
12369940,2018-11-20,Juan de Fuca,Cabin,$200.00 
12381941,2018-11-20,Victoria,Apartment,$86.00 
12384495,2018-11-20,Salt Spring Island,Cabin,$111.00 
12388899,2018-11-20,Salt Spring Island,House,$90.00 
12389456,2018-11-20,Salt Spring Island,House,$245.00 
12413683,2018-11-20,Victoria,Apartment,$109.00 
12427243,2018-11-20,Oak Bay,House,$107.00 
12433762,2018-11-20,Salt Spring Island,Bed and breakfast,$49.00 
12452183,2018-11-20,North Saanich,House,$165.00 
12453891,2018-11-20,Victoria,Apartment,$88.00 
12469773,2018-11-20,Victoria,Apartment,$150.00 
12492716,2018-11-20,Victoria,Condominium,$149.00 
12496364,2018-11-20,Saanich,Cabin,$65.00 
12496581,2018-11-20,Saanich,House,$111.00 
12496865,2018-11-20,Saanich,Guest suite,$75.00 
12513336,2018-11-20,Southern Gulf Islands,Bungalow,$180.00 
12534898,2018-11-20,Colwood,Apartment,$61.00 
12547812,2018-11-20,Langford,Townhouse,$86.00 
12558951,2018-11-20,Saanich,Apartment,$79.00 
12562814,2018-11-20,Esquimalt,Guest suite,$120.00 
12592138,2018-11-20,Central Saanich,Guest suite,$55.00 
